ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Total_Spent,Total_Purchases,Total_Children,Customer_Days,Cluster,PCA1,PCA2
9725,1966,PhD,Together,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,0,0,60,12,3,2,4228,0,-2.481140812790938,-1.4223217288706123
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,77,2440,24,0,4702,3,3.2288874423536025,0.8747599477468253
5740,1970,2n Cycle,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,1,56,56,5,2,4704,2,-2.113626216838757,0.013518757604755072
5731,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,43,37,4,1,4654,2,-1.7760434515150818,-0.6185353075330251
7290,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,41,968,20,0,4836,3,2.3048593711744236,0.16218327588185374
3846,1974,Graduation,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,52,270,11,1,4873,2,-1.165071705445626,1.5722965277784824
8104,1951,PhD,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,75,278,11,0,4528,2,-0.08364225028698331,-0.8029821714531277
4507,1952,Graduation,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,74,1250,21,0,4783,3,2.472732465136736,0.3147336513595836
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,39,938,16,0,4659,3,2.1299975079617472,-0.6252624020109886
4491,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,0,77,1178,17,2,4840,1,-0.5869239314625064,4.646593740390179
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,0,0,68,1155,24,2,4543,1,1.0570011951699354,0.8965181328849402
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,1,39,653,18,0,4739,3,0.6764286105177644,0.231986593804227
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,53,49,4,2,4245,0,-1.7863368313559522,-1.3135509746174727
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,62,506,16,1,4283,3,1.0654520406258547,-1.4209191311974245
4415,1961,Graduation,Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,65,38,5,2,4859,2,-2.568605150379899,0.8570109774580176
3005,1992,Graduation,Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,0,1,34,1650,22,0,4263,3,3.4262471896042177,-1.1926289167095396
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,61,1826,25,1,4899,1,1.5224296820343335,3.9073388294642704
4817,1956,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,70,18,3,0,4898,2,-1.6516705962024134,-0.19798607689933856
2875,1978,Graduation,Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,1,0,48,906,23,0,4321,3,2.3612218152695172,-1.0968677243640288
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,55,46,6,1,4239,0,-1.7554804793156893,-1.1524142482607798
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,60,1477,19,1,4777,1,1.6461799660619734,2.1562309954723875
3807,1955,Graduation,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,71,766,20,1,4780,1,0.6102797908315786,1.3822868541281228
9197,1953,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,73,47,5,1,4329,0,-1.150706220306619,-1.2847350056605362
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,68,467,13,0,4550,2,0.20711973048171745,-0.7710572966142044
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,65,2116,20,0,4565,3,3.80459015114724,-0.26128883581332846
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,0,0,45,1298,24,0,4628,3,3.1893110762100707,-0.07914608013858643
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,50,22,4,2,4517,2,-2.35269357191194,-0.4086473479639675
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,58,396,13,1,4362,0,-0.1485141469325929,-0.7619203148414497
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,48,20,3,1,4637,2,-1.5376606108710398,-0.6567503019549422
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,61,967,12,0,4308,3,1.6915671588324523,-1.6403589414687494
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,1,55,357,13,1,4793,1,-1.43988142754986,2.1381438327777174
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,1,70,1401,15,0,4880,3,2.3607980316336024,0.30272130617465154
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,44,15,3,1,4520,0,-1.0404118089443657,-1.3158901904781735
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,1,56,2087,19,0,4716,3,3.0827102310914936,0.2672275553928675
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,49,981,22,1,4714,1,0.3616529401220422,1.8795773399242688
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,56,17,4,2,4464,0,-1.9154055450816008,-0.9457180726627475
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,68,523,22,0,4745,3,1.9483568604882195,-0.027386857126235214
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,43,23,3,1,4261,0,-1.3065234330615376,-1.7677873507586581
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,1,68,1192,16,0,4308,3,2.2317402712036998,-1.4342981956538305
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,53,1958,19,0,4235,3,3.3891191967132843,-1.1023437364846351
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,52,133,7,1,4268,0,-0.9669456261919571,-1.3318505821619662
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,67,777,16,0,4514,3,1.8939191634832149,-0.9978919000082224
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,54,73,6,2,4576,2,-2.1627177820748695,0.3481447226423443
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,61,121,7,2,4313,0,-0.7910511055779933,-0.8209613564367451
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,47,424,14,1,4530,0,0.4641563097737394,-0.6035298432395958
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,68,868,12,1,4231,3,1.6112817142634548,-1.6468829232573805
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,40,756,14,0,4810,3,2.1544343350180215,-0.33163917619135447
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,44,12,3,1,4636,2,-1.856713868848274,-0.7478348204919683
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,47,937,23,1,4747,3,1.1040873465387846,1.0021260972208652
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,0,1,51,1862,17,0,4468,3,3.3885015451817426,-1.0396064416767983
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,47,367,12,1,4609,0,-0.1335550159546367,-0.12488192668602299
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,40,443,14,1,4535,1,-1.0774401872539507,1.4892564935352757
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,56,267,11,1,4450,0,-0.29068776083471637,-0.5838458119428164
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,54,61,5,1,4301,0,-1.8123026890683434,-1.4186785707122218
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,66,1323,20,0,4430,3,2.7162679082284327,-0.7744599362666237
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,74,63,5,1,4214,0,-0.8371319805138158,-1.955973492298039
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,56,64,6,0,4534,2,-1.1740807792817354,-1.1739994337647437
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,0,52,562,17,1,4354,3,0.5935087792866655,-0.4717413370469253
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,61,312,12,2,4233,1,-0.555542315550514,0.7761421394434973
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,72,1156,15,0,4693,3,2.452965977292598,-0.4712154208056587
1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,1,43,1104,15,0,4689,3,1.8233150557808109,-0.06818537486898947
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,53,16,3,2,4344,0,-1.3679775516881076,-1.3067286156618707
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,66,2008,19,0,4336,3,3.955498184090168,-1.252937485935638
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,42,44,6,1,4507,2,-2.2033858729298665,-0.17814988854635336
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,0,55,1574,11,1,4509,3,0.9665090110482077,0.5588659371348572
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,0,1,43,63,4,1,4460,2,-1.7960923905146635,-1.0405295083247779
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,0,1,43,426,11,0,4486,2,-0.18293376970851397,-1.068925420125751
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,60,96,5,0,4733,2,-1.4694230122264662,-0.5720608451882078
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,48,635,18,1,4494,1,-0.5692848565424742,1.4641737776955532
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,58,757,20,1,4470,3,1.3950991808254276,-0.19821819958804282
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,47,125,7,1,4788,2,-1.4969381456945796,0.1985993843645131
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,53,332,11,2,4612,1,-1.2855450564371458,1.4160818805600566
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,47,135,7,1,4391,0,-0.35827463648491514,-1.6014319034051698
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,72,330,12,1,4792,2,-0.6616473916074217,0.5974755375449187
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,1,64,384,13,2,4762,1,-1.7154004285369941,2.638185453075238
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,60,1722,14,2,4894,1,0.7371629749262697,2.7455273349022455
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,49,78,5,3,4270,0,-1.5618727301207807,-1.0115843476954733
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,41,24,3,0,4737,2,-1.1156396242077353,-1.1955274320744917
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,1,74,1168,24,0,4395,3,2.2196125672949547,-0.5818390663489852
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,0,75,957,13,1,4734,1,0.24640588289354864,1.4703316135873417
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,59,15,3,2,4466,0,-2.349033826875639,-0.8378846046519387
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,48,57,4,1,4226,0,-1.0858304124015186,-1.9872094180667053
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,50,1956,22,1,4798,3,2.8788479372225373,1.347039044289654
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,41,2013,20,0,4447,3,2.8734598149373483,-0.2584957446393235
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,52,326,12,1,4240,0,-0.42201927450505705,-0.9391577662816866
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,58,77,6,2,4897,2,-2.345621499665981,1.39857629807319
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,1,64,1313,19,0,4626,3,3.0388666214192064,-0.3689410911191807
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,37,30,6,0,4242,0,-1.3032644179090123,-1.9821450992202447
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,65,315,12,1,4716,2,-0.596364567798724,0.44539763831979423
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,73,660,18,1,4578,1,0.5666625555571778,0.7519600277468457
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,37,74,6,1,4718,2,-1.0561142672077732,-0.5644885408930062
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,48,46,5,1,4253,0,-1.7446657500401925,-1.459406090326723
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,64,86,6,1,4520,2,-1.537597574829296,-0.5065435388611994
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,81,1103,24,0,4440,3,2.33207867939586,-0.5639739499805208
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,52,61,7,1,4363,0,-1.4185788300458577,-0.6874424682558204
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,0,1,45,145,7,1,4426,0,-1.0736071326500527,-0.8321124165615725
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,70,684,19,2,4857,1,-1.1303548999119464,4.899679838452524
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,72,411,14,1,4433,0,-0.37876095772881563,-0.023624840849121725
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,0,1,40,27,3,1,4828,2,-2.2012663238532033,0.021313809492307236
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,83,1060,25,0,4562,3,1.6442334067570528,0.44240097054064353
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,62,1459,21,1,4873,1,1.4348732325190092,1.9662219594244679
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,47,18,3,1,4873,2,-2.4654848176992394,-0.040884694708701694
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,1,52,1833,25,0,4849,3,3.6008469456369077,0.7151496905153252
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,66,237,10,1,4291,0,0.30230503445037327,-1.6169980725839286
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,63,48,6,2,4236,0,-2.4159411849660604,-0.33238572841961045
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,1,50,515,16,2,4547,1,-1.3368634176776777,3.0721962651362076
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,52,1020,14,0,4775,3,1.3098106118035224,-0.0824493503938109
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,65,1370,10,0,4235,3,2.3469199527295275,-1.912756346288163
640,1951,Graduation,Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,75,1026,23,1,4679,3,1.1877799313587802,0.850907324154968
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,61,301,11,1,4302,0,-0.3901575974085886,-1.3249333968078085
8432,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,70,684,19,2,4857,1,-1.1303548999119464,4.899679838452524
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,0,61,499,16,1,4821,2,0.10533998354792175,0.6808361650681082
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,32,1004,20,0,4880,3,2.5601804350918282,0.32048218160648523
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,52,218,10,1,4463,0,-1.0283368139793432,-0.4353634124905208
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,54,606,18,1,4606,1,0.6684733301598402,0.8226208540882333
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,58,75,5,1,4563,0,-0.5263518128982853,-1.2689777667051612
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,58,106,6,3,4880,2,-2.663550822062204,1.5191852230046399
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,78,990,16,0,4600,3,2.210298865293127,-0.6354173097802482
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,57,1097,15,0,4362,3,2.5066648169485455,-1.3736762616555316
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,0,0,30,16,3,0,4336,0,-1.3380182318987448,-2.129093952304516
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,52,34,4,0,4308,0,-1.6322552553034229,-1.7357617031706374
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,36,1711,15,0,4876,3,2.156213224586801,0.6164511748048189
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,0,69,438,14,2,4372,0,-0.5355304614447296,0.34559774339997
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,47,75,5,1,4741,2,-1.9981384740168693,0.11142948599286716
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,66,225,10,1,4432,0,-0.5859868591013149,-0.36076043547713926
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,74,18,3,2,4807,2,-2.357849648777459,0.16694812916892246
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,45,470,15,1,4612,3,0.4796389782065981,-0.20451404723542185
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,45,91,6,2,4646,2,-1.847773712341828,0.2053517001266016
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,35,2525,17,0,4340,3,3.9982645248450344,-0.8554896481356774
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,1,0,76,504,16,1,4736,1,-0.31130416670295963,1.0116495242694459
8387,1957,Graduation,Married,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,69,235,10,1,4744,2,-0.6984847596688935,-0.08923014417483305
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,65,1232,18,1,4730,1,0.5761528408435724,1.3909771137996765
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,68,88,7,2,4626,2,-2.2371100823964323,0.7957257860905755
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,55,17,3,1,4256,0,-1.8797036052936844,-1.7951831486806573
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,41,24,4,1,4535,0,-1.5503958783672602,-1.1788944515820377
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,61,60,5,2,4515,0,-1.3325612386287833,-0.5721607228013709
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,74,1020,25,1,4512,3,1.6441186284162574,0.019256918578498226
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,64,155,8,1,4774,2,-1.5785281060454348,0.3484525218577296
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,52,51,4,2,4326,0,-1.489340344420937,-1.403233920533844
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,1,56,1812,15,0,4758,3,2.6834240664634366,0.13831217528387382
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,57,1461,21,1,4793,1,1.6780246022688932,1.808279369914065
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,66,96,5,1,4274,0,-0.4568831925947774,-1.8296550683457868
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,74,160,8,1,4336,0,-0.2822484478778273,-1.3205515336050118
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,57,139,7,2,4637,2,-1.5774240865545213,0.40585075018823896
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,58,908,21,1,4638,3,1.0168089670715785,0.43831844688113814
2246,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,61,183,7,1,4505,0,-0.5053850782435131,-1.094649880199697
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,0,57,1161,17,1,4659,1,0.6875806424483268,0.9426477900677503
5545,1972,PhD,Married,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,54,988,13,0,4289,3,2.209003679021698,-1.7101314590838437
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,65,1072,24,1,4862,1,1.245407076351498,1.6772084406165633
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,49,174,8,2,4495,0,-0.9844825355116628,0.1483629323150673
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,1,0,67,758,19,1,4724,1,0.3245162515328521,1.2815073057311097
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,68,195,9,1,4384,0,-0.3559543342253521,-1.0356495903732195
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,1,47,31,4,1,4831,2,-2.1199824106986505,0.12816131767200792
